Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
13032,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Melanobatrachus,indicus,"Beddome, 1878",,,,,"",,,,EN,B1ab(iii),3.1,2004,decreasing,N
54819,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Melanophryniscus,devincenzii,"Klappenbach, 1968",,,,,"",Rivera Redbelly Toad,,,EN,B2ab(iii),3.1,2004,decreasing,N
16393900,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Melanoseps,emmrichi,"Broadley in Broadley, Whiting & Bauer, 2006",,,,,"",Uluguru Limbless Skink,,,EN,B1ab(iii)+2ab(iii),3.1,2015,unknown,N
22723725,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Melanospiza,richardsoni,"(Cory, 1886)",,,,,"","St Lucia Black Finch, St. Lucia Black Finch",,,EN,C2a(ii),3.1,2016,decreasing,N
13058,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,boesemani,"Allen & Cross, 1980",,,,,"",Boeseman's Rainbowfish,,,EN,A1ad,2.3,1996,unknown,N
13110,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,everetti,"(Thomas, 1895)",,,,,Melogale personata subspecies everetti,"Bornean Ferret Badger, Everett's Ferret Badger, Kinabalu Ferret Badger",,,EN,"B1ab(ii,iii,v)",3.1,2015,decreasing,N
13114,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,aerosus,"(Thomas, 1920)",,,,,"","Dusky Seram Melomys, Dusky Mosaic-tailed Rat",,,EN,"B1ab(ii,iii)",3.1,2016,decreasing,N
136604,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,bannisteri,"Kitchener & Maryanto, 1993",,,,,"",Great Kai Island Melomys,,,EN,B1ab(iii),3.1,2016,decreasing,N
136715,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,caurinus,"Thomas, 1921",,,,,"",Short-tailed Talaud Melomys,,,EN,"B1ab(ii,iii)",3.1,2016,decreasing,N
136522,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,matambuai,"Flannery, Colgan & Trimble, 1994",,,,,"",Manus Melomys,,,EN,"B1ab(i,ii,iii)",3.1,2016,decreasing,N
136320,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,talaudium,"(Thomas, 1921)",,,,,"",Long-tailed Talaud Melomys,,,EN,"B1ab(ii,iii)",3.1,2016,decreasing,N
191192,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Menidia,colei,"Hubbs, 1936",,,,,"",Golden Silverside,,,EN,B2ab(iii),3.1,2015,unknown,N
13145,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Menidia,conchorum,"Hildebrand & Ginsburg, 1927",,,,,"",Key Silverside,,,EN,B1ab(iii)+2ab(iii),3.1,2015,decreasing,N
22680488,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Mergus,squamatus,"Gould, 1864",,,,,"","Scaly-sided Merganser, Chinese Merganser",,,EN,C2a(ii),3.1,2016,decreasing,N
13162,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,dahli,"Shidlovsky, 1962",,,,,"",Dahl's Jird,,,EN,B1ab(iii),3.1,2008,decreasing,N
15522229,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MERLUCCIIDAE,Merluccius,senegalensis,"Cadenat, 1950",,,,,"",Senegalese Hake,,,EN,A2bd,3.1,2015,decreasing,N
54887,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Mertensophryne,anotis,"(Boulenger, 1907)",,,,,<i>Stephopaedes anotis</i>,Chirinda Toad,,,EN,B1ab(iii),3.1,2015,decreasing,N
54888,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Mertensophryne,howelli,"(Poynton & Clarke, 1999)",,,,,Stephopaedes howelli,,,,EN,B1ab(iii),3.1,2016,decreasing,N
63714,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANGUIDAE,Mesaspis,juarezi,"(Karges & Wright, 1987)",,,,,"",,,,EN,B1ab(ii),3.1,2007,decreasing,N
13215,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,angelcabrerai,"(Varona, 1979)",,,,,"",Cabrera's Hutia,,Jutia conguina,EN,C2a(i),3.1,2008,unknown,N
13216,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,auritus,"(Varona, 1970)",,,,,"","Eared Hutia, Large-eared Hutia",,Jutía rata,EN,C2a(ii),3.1,2008,stable,N
22707227,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Metabolus,rugensis,"(Hombron & Jacquinot, 1841)",,,,,"","Chuuk Monarch, Truk Monarch",,,EN,C2a(ii),3.1,2016,decreasing,N
22687993,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Metallura,baroni,"Salvin, 1893",,,,,"",Violet-throated Metaltail,,"Metalura de Azuay, Metalura Gorjivioleta",EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
22688018,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Metallura,iracunda,"Wetmore, 1947",,,,,"","Perija Metaltail, Perijá Metaltail",,"Colibrí de Perijá, Metalura Iracunda",EN,"B1ab(i,ii,iii)",3.1,2016,decreasing,N
58379,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICRIXALIDAE,Micrixalus,gadgili,"Pillai and Pattabiraman, 1990",,,,,"",,,,EN,B1ab(iii),3.1,2004,decreasing,N
136468,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microakodontomys,transitorius,"Hershkovitz, 1993",,,,,"",Transitional Colilargo,,,EN,B1ab(iii),3.1,2010,decreasing,N
16971390,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,arnholdi,"Louis, Engberg, McGuire, McCormick, Randriamampionona, Ranaivoarisoa, Bailey, Mittermeier & Lei, 2008",,,,,"","Arnhold's Mouse Lemur, Montagne d'Ambre Mouse Lemur",,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
41573,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,berthae,"Rasoloarison, Goodman & Ganzhorn, 2000",,,,,"","Madame Berthe's Mouse Lemur, Berthe's Mouse Lemur, Berthe's Mouse Lemur",,,EN,"B1ab(i,ii,iii)",3.1,2014,decreasing,N
136537,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,bongolavensis,"Olivieri, Zimmermann, Randrianambinina, Rasoloharijaona, Rakotondravony, Guschanski & Radespiel, 2007",,,,,"",Bongolava Mouse Lemur,,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
136347,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,danfossi,"Olivieri, Zimmermann, Randrianambinina, Rassoloharijaona, Rakotondravony, Guschanski & Radespiel, 2007",,,,,Microcebus danfossorum,Danfoss' Mouse Lemur,,,EN,"B1ab(i,ii,iii,iv,v)",3.1,2014,decreasing,N
136458,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,jollyae,"Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor & Brenneman, 2006",,,,,"",Jolly's Mouse Lemur,,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
16971425,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,macarthurii,"Radespiel, Olivieri, Rasolofoson, Rakotondratsimba, Rakotonirainy, Rasoloharijaona, Randrianambinina, Ratsimbazafy, Ratelolahy, Randriamboavonjy, Rasolofoharivelo, Craul, Rakotozafy & Randrianarison, 2008",,,,,"","MacArthur's Mouse Lemur, Anjiahely Mouse Lemur",,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
16971364,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,margotmarshae,"Louis, Engberg, McGuire, McCormick, Randriamampionona, Ranaivoarisoa, Bailey, Mittermeier & Lei, 2008",,,,,"","Margot Marsh's Mouse Lemur, Antafondro Mouse Lemur",,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
136272,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,mittermeieri,"Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor & Brenneman, 2006",,,,,"",Mittermeier's Mouse Lemur,,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
39751,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,ravelobensis,"Zimmermann, Cepok, Rakotoarison, Zietemann & Radespiel, 1998",,,,,"",Golden-brown Mouse Lemur,,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
41572,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,sambiranensis,"Rasoloarison, Goodman & Ganzhorn, 2000",,,,,"",Sambirano Mouse Lemur,,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
136744,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,simmonsi,"Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor & Brenneman, 2006",,,,,"",Simmons' Mouse Lemur,,,EN,"B1ab(i,iii)",3.1,2014,decreasing,N
62015,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,jenkinsae,"Goodman & Soarimalala, 2004",,,,,"",Jenkins' Shrew Tenrec,,,EN,B1ab(iii),3.1,2016,decreasing,N
136628,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,jobihely,"Goodman, Raxworthy, Maminirina & Olson, 2006",,,,,"",Northern Shrew Tenrec,,,EN,B2ab(iii),3.1,2016,unknown,N
57893,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Microhyla,sholigari,"Dutta and Ray, 2000",,,,,"",,,,EN,B1ab(iii),3.1,2004,decreasing,N
57895,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Microhyla,zeylanica,"Parker and Hill, 1949",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
65403327,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Microphis,pleurostictus,"(Peters, 1868)",,,,,Doryichthys  pleurostictus|Oostethus pleurostictus,,,,EN,B2ab(iii),3.1,2016,decreasing,N
181058,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Microrasbora,rubescens,"Annandale, 1918",,,,,"","Red Dwarf Rasbora, Emeral Dwarf Rasbora",,,EN,"B1ab(iii,v)+2ab(iii,v)",3.1,2011,decreasing,N
22723224,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Microspingus,alticola,"(Salvin, 1895)",,,,,Poospiza alticola,"Plain-tailed Warbling-finch, Plain-tailed Warbling Finch, Plain-tailed Warbling-Finch",,,EN,C2a(i),3.1,2016,decreasing,N
13449,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,oaxacensis,"Goodwin, 1966",,,,,"",Tarabundi Vole,,,EN,B1ab(iii),3.1,2008,decreasing,N
42635,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,umbrosus,"Merriam, 1898",,,,,"",Zempoaltepec Vole,,,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,2008,decreasing,N
56040450,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Micrurus,catamayensis,"Roze, 1989",,,,,"",Catamayo Coral Snake,,,EN,"B1ab(iii,v)",3.1,2016,decreasing,N
57897,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Micryletta,steinegeri,"(Boulenger, 1909)",,,,,"",,,,EN,B1ab(iii),3.1,2004,decreasing,N
22711078,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Mimus,melanotis,"(Gould, 1837)",,,,,Mimus melanotis ,San Cristobal Mockingbird,,,EN,"B1ab(ii,iii,v)",3.1,2016,decreasing,N
15597,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mindomys,hammondi,"(Thomas, 1913)",,,,,Oryzomys hammondi  ,Hammond's Rice Rat,,,EN,"B1ab(i,iii,iv)",3.1,2008,decreasing,N
58388,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DICROGLOSSIDAE,Minervarya,sahyadris,"Dubois, Ohler & Biju, 2001",,,,,Fejervarya sahyadris  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
13564,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,fuscus,"Bonhote, 1902",,,,,"",Southeast Asian Long-fingered Bat,,,EN,B1ab(iii),3.1,2008,decreasing,N
13570,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,robustior,"Revilliod, 1914",,,,,"",Loyalty Bent-winged Bat,Minioptère Des Iles Loyauté,,EN,"B1ab(iii,iv)+2ab(iii,iv)",3.1,2008,unknown,N
22717049,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Mirafra,ashi,"Colston, 1982",,,,,"",Ash's Lark,Alouette d'Ash,,EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
22717059,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Mirafra,sharpii,"Elliot, 1897",,,,,"","Sharpe's Lark, Somali Lark",,,EN,C2a(ii),3.1,2016,decreasing,N
13584,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Mirza,coquereli,"(A. Grandidier, 1867)",,,,,"","Coquerel's Giant Mouse Lemur, Coquerel's Dwarf Lemur, Coquerel's Mouse-lemur",,,EN,A2c+3c+4c,3.1,2014,decreasing,N
136684,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Mirza,zaza,"Kappeler & Roos, 2005",,,,,"",Northern Giant Mouse Lemur,,,EN,A4cd,3.1,2014,decreasing,N
75601781,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LEPTOTYPHLOPIDAE,Mitophis,pyrites,"(Thomas, 1965)",,,,,Leptotyphlops pyrites,Thomas' Blind Snake,,,EN,B1ab(iii),3.1,2016,unknown,N
64305,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Mixcoatlus,barbouri,"(Dunn, 1919)",,,,,Cerrophidion barbouri  |Lachesis barbouri  ,Barbour's Montane Pit Viper,,,EN,B1ab(iii),3.1,2007,decreasing,N
64340,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Mixcoatlus,melanurus,"(Müller, 1923)",,,,,Ophryacus melanurus  |Porthidium melanorum  |Porthidium melanurum  ,,,,EN,B1ab(iii),3.1,2007,decreasing,N
13597,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Mixophyes,fleayi,"Corben & Ingram, 1987",,,,,"","Fleay's Barred-frog, Queensland Barred Frog",,,EN,"B2ab(ii,iii,iv,v)",3.1,2004,decreasing,N
13598,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Mixophyes,iteratus,"Straughan, 1968",,,,,"","Giant Barred-frog, Giant Barred River-frog",,,EN,"B2ab(ii,iii,iv,v)",3.1,2004,decreasing,N
39418,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,mobular,"(Bonnaterre, 1788)",,,,,Raia mobular  ,Giant Devil Ray,Mante,Manta,EN,A2d,3.1,2015,decreasing,N
13604,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,etigo,"Yoshiyuki & Imaizumi, 1991",,,,,"","Etigo Mole, Echigo Mole",,,EN,B1ab(iii),3.1,2016,decreasing,N
22705397,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOUIDAE,Mohoua,ochrocephala,"(Gmelin, 1789)",,,,,"",Yellowhead,,,EN,A1be,3.1,2016,stable,N
13638,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Molossops,aequatorianus,"Cabrera, 1917",,,,,"",Equatorial Dog-faced Bat,,,EN,B1ab(iii),3.1,2016,unknown,N
13653,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,"(Hermann, 1779)",,,,,Phoca monachus,Mediterranean Monk Seal,Phoque-moine Méditerranéen,Foca Monje,EN,C2a(i),3.1,2015,increasing,N
169634,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNBRANCHIFORMES,SYNBRANCHIDAE,Monopterus,fossorius,"(Nayar, 1951)",,,,,Amphipnous fossorius  ,Malabar Swampeel,,,EN,B2ab(iii),3.1,2011,unknown,N
22730713,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Monticola,erythronotus,"(Lavauden, 1929)",,,,,"",Amber Mountain Rock-thrush,,,EN,"B1ab(iii,v)",3.1,2016,decreasing,N
22985,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Montivipera,albizona,"Nilson, Andrén and Flärdh, 1990",,,,,Vipera albizona  ,Mountain Viper,,,EN,B1ab(v),3.1,2009,decreasing,N
61445,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Montivipera,bornmuelleri,"(Werner, 1898)",,,,,Vipera bornmuelleri  ,Lebanon Viper,,,EN,B1ab(iii),3.1,2006,decreasing,N
22992,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Montivipera,latifii,"(Mertens, Darevsky & Klemmer, 1967)",,,,,Vipera latifii  ,Latifi's Viper,,,EN,B2ab(v); C2a(ii),3.1,2009,decreasing,N
182111,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSTEOGLOSSIFORMES,MORMYRIDAE,Mormyrus,subundulatus,"Roberts, 1989",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2010,decreasing,N
203070,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,HOPLOCERCIDAE,Morunasaurus,groi,"Dunn, 1933",,,,,"","Dunn's Spinytail Iguana, Gro's Manticores",,Manticoras de Gro,EN,"B2ab(ii,iii)",3.1,2016,unknown,N
136643,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,anhuiensis,"Wang, Hu & Yan, 1982",,,,,"",Anhui Musk Deer,,,EN,A2cd,3.1,2015,decreasing,N
13894,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,berezovskii,"Flerov, 1929",,,,,"","Forest Musk Deer, Chinese Forest Musk Deer, Dwarf Musk Deer, South China Forest Musk Deer",,,EN,A2cd,3.1,2015,decreasing,N
13895,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,chrysogaster,"(Hodgson, 1839)",,,,,Moschus sifanicus  ,"Alpine Musk Deer, Himalayan Musk Deer",,,EN,A2cd,3.1,2016,decreasing,N
136750,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,cupreus,"Grubb, 1982",,,,,"","Kashmir Muskdeer, Kashmir Musk-deer",,,EN,A2d,3.1,2015,decreasing,N
13896,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,fuscus,"Li, 1981",,,,,"","Black Musk Deer, Dusky Musk Deer",,,EN,A2cd,3.1,2015,decreasing,N
13901,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MOSCHIDAE,Moschus,leucogaster,"Hodgson, 1839",,,,,Moschus chrysogaster subspecies leucogaster,"Himalayan Muskdeer, Himalayan Musk-deer, Himalayan Musk Deer",,,EN,A2d,3.1,2015,decreasing,N
13917,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Moxostoma,hubbsi,"Legendre, 1952",,,,,"",Copper Redhorse,,,EN,A2c; B1ab(v)+2ab(v),3.1,2014,,N
202257,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CATOSTOMIDAE,Moxostoma,robustum,"(Cope, 1870)",,,,,Ptychostomus robustum  ,Robust Redhorse,,,EN,A2ce; B2ab(iii),3.1,2013,unknown,N
13923,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,EUPLERIDAE,Mungotictis,decemlineata,"(A. Grandidier, 1867)",,,,,Mungotictis lineata  |Mungotictis substriatus  |Mungotictis vittatus  ,"Bokiboky, Malagasy Narrow-striped Mongoose, Narrow-striped Mongoose",,,EN,A3cde+4cde,3.1,2015,decreasing,N
29485,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Murina,ryukyuana,"Maeda & Matsumura, 1998",,,,,"",Ryukyu Tube-nosed Bat,,,EN,"B1ab(i,ii,iii)",3.1,2008,decreasing,N
13960,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mus,famulus,"Bonhote, 1898",,,,,"","Bonhote's Mouse, Servant Mouse",,,EN,"B1ab(ii,iii)",3.1,2008,decreasing,N
13961,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mus,fernandoni,"(Phillips, 1932)",,,,,Leggadilla fernandoni  ,Ceylon Spiny Mouse,,,EN,B2ab(iii),3.1,2008,decreasing,N
14020,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,"(Audubon & Bachman, 1851)",,,,,"",Black-footed Ferret,Putois À Pieds Noirs,Turón Patinegro Americano,EN,C1+2a(i); D,3.1,2015,decreasing,N
60203,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,schmitti,"Springer, 1939",,,,,"",Narrownose Smoothhound,,"Cazón, Gatuzo",EN,A2bd+3bd+4bd,3.1,2006,decreasing,N
22697651,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Mycteria,cinerea,"(Raffles, 1822)",,,,,"",Milky Stork,,,EN,A2cd+3cd+4cd,3.1,2016,decreasing,N
64409,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Mycteroperca,fusca,"(Lowe, 1838)",,,,,Serranus emarginatus|Serranus fuscus|Serranus simonyi,"Comb Grouper, Island Grouper",Merou D'Ile,"Abade, Abadejo, Abae, Gitano, Mero Abadejo, Sama",EN,B1ab(v),3.1,2008,decreasing,N
14049,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Mycteroperca,jordani,"(Jenkins & Evermann, 1889)",,,,,Epinephelus jordani,Gulf Grouper,,"Baya, Cabrilla De Astillero, Garlopa, Garropa, Mero Baya, Merou Golfe",EN,A2d+3d,3.1,2008,decreasing,N
22700393,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiarchus,semirufus,"Sclater & Salvin, 1878",,,,,"",Rufous Flycatcher,,,EN,"B1ab(i,ii,iii,iv,v)",3.1,2016,decreasing,N
22721919,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Myioborus,pariae,"Phelps & Phelps, 1949",,,,,"","Paria Whitestart, Yellow-faced Redstart, Paria Redstart, Yellow-faced Whitestart",,,EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
22735423,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Myiomela,albiventris,"(Blanford, 1867)",,,,,"",White-bellied Blue Robin,,,EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
22735416,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Myiomela,major,"(Jerdon, 1844)",,,,,Brachypteryx major subspecies major|Dumeticola major,Nilgiri Blue Robin,,,EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
22699992,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiotheretes,pernix,"(Bangs, 1899)",,,,,"","Santa Marta Bush-tyrant, Santa Marta Bush Tyrant, Santa Marta Bush-Tyrant",,,EN,"B1ab(i,ii,iii,v);C2a(ii)",3.1,2016,decreasing,N
14097,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Myonycteris,brachycephala,"(Bocage, 1889)",,,,,"",Sao Tomé Collared Fruit Bat,,,EN,B1ab(iii),3.1,2016,decreasing,N
22708292,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Myophonus,blighi,"(Holdsworth, 1872)",,,,,Myiophoneus blighi subspecies blighi|Myiophonus blighi subspecies blighi,"Sri Lanka Whistling-thrush, Ceylon Whistling-Thrush, Sri Lanka Whistling Thrush",,,EN,"B1ab(i,ii,iii,iv,v);C2a(i)",3.1,2016,decreasing,N
14111,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,blarina,"Thomas, 1906",,,,,"",Montane Mouse Shrew,,,EN,B1ab(iii),3.1,2008,decreasing,N
14107,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,geata,"(Allen & Loveridge, 1927)",,,,,"",Geata Mouse Shrew,,,EN,B1ab(iii)+2ab(iii),3.1,2016,decreasing,N
45954382,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,gnoskei,"Peterhans, Hutterer, Kaliba & Mazibuko, 2008",,,,,"",Nyika Burrowing Shrew,,,EN,"B1ab(ii,v)",3.1,2016,stable,N
45047,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,kihaulei,"Stanley & Hutterer, 2000",,,,,"",Kihaule's Mouse Shrew,,,EN,B2ab(iii),3.1,2008,decreasing,N
14113,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,rumpii,"Heim de Balsac, 1968",,,,,"",Rumpi Mouse Shrew,,,EN,B1ab(iii),3.1,2016,decreasing,N
14143,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,atacamensis,"(Lataste, 1892)",,,,,"","Atacama Myotis, Atacaman Myotis",,,EN,"B2ab(ii,iii)",3.1,2016,unknown,N
